시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
사천시,계,70-74세,6043,6119,6147,6646,7194,7633,8109,8590,8807,9508,9640,9916,9673,9441,9095,9066,9003,9521,9836,10013,10227
사천시,계,75-79세,4747,4785,5107,5322,5532,5643,5758,5830,6328,6859,7296,7764,8238,8480,9173,9318,9590,9366,9159,8849,8833
사천시,계,80-84세,3926,4121,4023,4130,3933,4045,4103,4405,4609,4790,4925,5048,5142,5618,6096,6509,6933,7368,7629,8284,8433
사천시,계,85-89세,2291,2354,2514,2616,2733,2859,3022,2971,3058,2914,3020,3088,3323,3507,3638,3774,3891,3993,4409,4792,5139
사천시,계,90-94세,814,906,974,1062,1164,1259,1305,1411,1478,1557,1652,1755,1727,1778,1693,1772,1831,1983,2112,2180,2288
사천시,계,95세이상,194,195,213,243,280,327,366,397,436,484,529,554,600,638,679,731,774,772,801,770,824
김해시,계,계,546443,545860,546335,545046,543530,541819,539860,537653,535284,532719,529949,527004,523884,520591,517151,513623,509981,506203,502326,498332,494256
김해시,계,0 - 4세,17330,15792,14642,13756,13159,12839,12696,12687,12866,13091,13250,13341,13372,13355,13306,13238,13133,12977,12779,12553,12299
김해시,계,5 - 9세,27386,25578,23950,21777,19430,17593,16139,14924,13991,13356,13007,12851,12848,13038,13284,13467,13587,13641,13643,13609,13561
김해시,계,10 - 14세,30383,29945,29687,29603,28926,27637,25888,24200,21985,19621,17766,16296,15067,14126,13477,13119,12962,12966,13171,13428,13620
김해시,계,15 - 19세,27251,28529,28977,29040,29610,29547,29168,28941,28843,28143,26862,25158,23525,21360,19097,17353,15943,14768,13881,13261,12924
김해시,계,20-24세,32298,28962,26614,24846,23640,23847,24805,24766,24597,25089,25051,24811,24627,24506,23885,22801,21394,20070,18284,16533,15199
김해시,계,25-29세,34899,34178,33059,31548,29910,27621,25313,23914,22572,21379,21326,21801,21474,21354,21850,21816,21634,21492,21469,20950,20086
