시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
진안군,계,10 - 14세,703,684,668,635,567,527,482,448,419,384,349,318,299,282,264,259,255,248,252,259,262
진안군,계,15 - 19세,755,825,807,792,779,764,751,739,710,651,608,560,524,491,453,415,380,358,331,314,308
진안군,계,20-24세,727,598,674,654,689,719,733,697,704,705,705,694,677,649,606,583,547,515,479,438,403
진안군,계,25-29세,770,769,728,715,674,633,593,636,591,603,590,589,559,569,569,572,560,552,538,515,502
진안군,계,30-34세,720,720,738,693,694,674,700,663,683,656,628,590,603,539,538,514,515,492,505,503,507
진안군,계,35-39세,770,723,705,693,669,670,666,684,667,687,680,701,662,681,650,630,593,591,527,525,493
진안군,계,40-44세,987,923,941,901,855,802,750,706,698,682,692,698,722,715,738,728,745,705,723,685,668
진안군,계,45-49세,1284,1207,1112,1079,1077,1074,1048,1047,996,942,883,832,792,784,771,786,801,830,828,858,846
진안군,계,50-54세,1753,1714,1636,1587,1491,1446,1389,1314,1306,1316,1322,1304,1302,1247,1184,1113,1048,1004,995,983,1005
진안군,계,55-59세,2178,2123,2219,2162,2090,2084,2080,2044,2027,1945,1899,1831,1740,1722,1735,1748,1744,1741,1672,1591,1503
진안군,계,60-64세,2725,2830,2725,2609,2503,2483,2448,2589,2585,2565,2589,2607,2577,2555,2456,2386,2298,2198,2176,2199,2223
진안군,계,65-69세,2156,2322,2425,2581,2868,2968,3036,2962,2859,2763,2749,2725,2871,2873,2865,2907,2933,2906,2875,2764,2680
진안군,계,70-74세,1904,1894,1961,2051,2140,2230,2409,2540,2702,2974,3068,3140,3071,2977,2890,2880,2858,2998,3012,3015,3067
진안군,계,75-79세,1590,1578,1631,1746,1811,1799,1793,1870,1967,2067,2164,2336,2463,2620,2878,2963,3030,2967,2884,2812,2805
진안군,계,80-84세,1533,1592,1501,1442,1376,1335,1344,1395,1500,1559,1559,1564,1634,1732,1824,1916,2069,2184,2334,2566,2637
