시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
상주시,계,80-84세,5433,5591,5285,4934,4439,4311,4301,4575,4910,5150,5363,5579,5669,5980,6477,6776,7050,7509,7962,8492,8565
상주시,계,85-89세,3177,3242,3436,3550,3567,3751,3902,3714,3487,3137,3107,3163,3387,3648,3798,3984,4176,4273,4548,4934,5196
상주시,계,90-94세,1035,1114,1214,1356,1501,1613,1662,1797,1882,1912,2040,2130,2031,1914,1718,1751,1823,1965,2119,2182,2319
상주시,계,95세이상,273,292,307,331,359,396,442,483,542,603,650,679,740,785,813,876,914,893,860,788,840
문경시,계,계,68453,66374,65402,64205,63419,62965,62791,62853,62866,62833,62765,62660,62531,62361,62174,61971,61744,61492,61220,60938,60640
문경시,계,0 - 4세,1617,1451,1288,1157,1081,1029,1024,1041,1063,1092,1117,1136,1151,1161,1168,1173,1173,1166,1152,1136,1115
문경시,계,5 - 9세,2101,1910,1721,1586,1457,1333,1227,1154,1074,1032,998,1000,1014,1035,1063,1085,1104,1119,1125,1132,1137
문경시,계,10 - 14세,2385,2359,2321,2254,2110,1997,1863,1723,1624,1503,1380,1278,1202,1112,1070,1035,1033,1041,1062,1088,1112
문경시,계,15 - 19세,2606,2722,2640,2519,2492,2519,2545,2548,2531,2428,2334,2188,2039,1922,1757,1606,1487,1392,1294,1243,1203
문경시,계,20-24세,2669,1956,2000,1985,1953,2024,2137,2118,2144,2203,2256,2263,2239,2217,2133,2062,1933,1810,1691,1537,1416
문경시,계,25-29세,2734,2465,2345,2169,2069,1908,1780,1832,1788,1713,1723,1754,1699,1714,1745,1769,1755,1738,1728,1672,1628
문경시,계,30-34세,2416,2361,2343,2272,2302,2257,2203,2164,2145,2117,1995,1900,1886,1766,1664,1649,1654,1596,1617,1639,1653
문경시,계,35-39세,2983,2668,2534,2403,2290,2274,2319,2372,2400,2481,2459,2420,2370,2340,2291,2164,2068,2020,1876,1767,1739
문경시,계,40-44세,3662,3603,3414,3186,2985,2793,2619,2556,2519,2481,2516,2583,2628,2653,2719,2686,2643,2586,2549,2494,2362
문경시,계,45-49세,4546,4236,3952,3714,3612,3588,3595,3535,3400,3248,3078,2910,2842,2808,2783,2821,2892,2943,2972,3035,3000
문경시,계,50-54세,5420,5160,4982,4820,4612,4404,4217,4028,3929,3937,3982,4020,3957,3802,3624,3432,3248,3169,3137,3119,3165
문경시,계,55-59세,6005,5829,5772,5674,5578,5550,5432,5364,5292,5132,4945,4764,4560,4471,4498,4564,4612,4550,4384,4179,3958
문경시,계,60-64세,7396,7295,7127,6717,6351,6198,6140,6215,6259,6266,6311,6233,6167,6065,5869,5647,5438,5215,5140,5192,5280
문경시,계,65-69세,6400,6527,6837,7156,7401,7390,7392,7290,6980,6700,6603,6574,6666,6740,6764,6826,6760,6692,6568,6352,6112
문경시,계,70-74세,4990,5224,5248,5428,5901,6154,6367,6717,7072,7358,7393,7428,7349,7061,6809,6724,6699,6806,6897,6935,7005
문경시,계,75-79세,3926,3753,3917,4191,4401,4531,4785,4828,5041,5504,5771,5996,6342,6695,6999,7054,7111,7048,6794,6577,6507
문경시,계,80-84세,3719,3856,3736,3550,3221,3204,3126,3286,3542,3713,3852,4081,4139,4355,4759,5014,5232,5540,5877,6172,6240
문경시,계,85-89세,2041,2138,2267,2358,2417,2529,2648,2602,2487,2268,2295,2273,2408,2606,2716,2840,3029,3088,3282,3589,3803
문경시,계,90-94세,657,664,755,844,956,1034,1105,1177,1234,1276,1348,1423,1402,1336,1217,1258,1276,1376,1494,1539,1627
문경시,계,95세이상,180,197,203,222,230,249,267,303,342,381,409,436,471,502,526,562,597,597,581,541,578
경산시,계,계,293995,296444,293323,292075,290538,289047,287738,286557,285682,284994,284426,283928,283435,282881,282241,281488,280618,279589,278394,277064,275637
경산시,계,0 - 4세,7904,7207,6621,6350,6237,6183,6206,6353,6592,6863,7091,7272,7403,7488,7531,7543,7518,7443,7334,7200,7048
경산시,계,5 - 9세,11254,10555,9739,8911,7893,7202,6682,6279,5994,5854,5771,5771,5894,6101,6335,6535,6697,6812,6892,6938,6958
경산시,계,10 - 14세,11351,11409,11368,11464,11329,10915,10272,9579,8767,7793,7137,6634,6245,5959,5809,5714,5709,5818,6012,6234,6426
경산시,계,15 - 19세,16567,12800,11656,11630,11935,12122,12203,12199,12264,12092,11645,10993,10313,9514,8538,7857,7318,6898,6574,6381,6249
경산시,계,20-24세,30720,34688,31606,27300,23516,20817,18154,18169,17921,18174,18313,18316,18294,18341,18060,17493,16722,15921,14915,13722,12886
경산시,계,25-29세,21424,22881,23553,24982,25492,25118,24934,22540,20097,18299,17194,16167,16701,16256,16643,16736,16684,16581,16560,16275,15730
경산시,계,30-34세,17659,18311,18696,18884,19324,19316,19477,19470,19993,19767,19170,18722,16973,15697,14530,13923,13371,13853,13349,13815,13819
경산시,계,35-39세,17666,16924,16304,16347,16427,16901,17427,17714,17827,18157,18011,17985,17781,18014,17604,16994,16442,15013,14114,13080,12642
경산시,계,40-44세,20792,20753,20303,19324,18205,17141,16435,16025,16076,16133,16557,17040,17327,17456,17761,17579,17488,17213,17327,16854,16248
경산시,계,45-49세,21649,20495,19782,20024,20356,20868,20953,20671,19699,18604,17559,16832,16410,16468,16523,16944,17427,17732,17889,18197,18001
경산시,계,50-54세,24096,24347,24179,23761,23033,22257,21235,20590,20756,21063,21585,21684,21409,20420,19318,18267,17505,17070,17135,17197,17633
경산시,계,55-59세,22168,22155,23132,23583,24099,24481,24870,24649,24151,23359,22527,21518,20910,21070,21394,21934,22053,21792,20799,19697,18646
경산시,계,60-64세,21888,22699,22410,22368,22048,22264,22328,23335,23749,24232,24599,24946,24679,24168,23375,22533,21564,20990,21151,21497,22062
경산시,계,65-69세,16063,16935,18279,19417,20882,21592,22457,22279,22241,21904,22090,22132,23103,23509,23981,24335,24655,24367,23864,23076,22245
경산시,계,70-74세,12304,12726,12897,13841,14920,15600,16506,17915,19076,20535,21242,22079,21905,21855,21509,21670,21700,22649,23057,23529,23886
경산시,계,75-79세,8351,8622,9267,9890,10808,11525,11926,12173,13119,14189,14901,15804,17160,18283,19686,20364,21166,21017,20983,20667,20822
경산시,계,80-84세,6961,7420,7538,7484,7070,7167,7506,8122,8670,9421,10052,10441,10705,11592,12580,13269,14114,15336,16382,17672,18295
경산시,계,85-89세,3724,3928,4235,4496,4707,5093,5467,5567,5526,5197,5328,5650,6154,6575,7098,7586,7931,8190,8925,9720,10307
경산시,계,90-94세,1195,1304,1434,1665,1858,2028,2184,2350,2497,2614,2837,3059,3111,3080,2872,3012,3253,3567,3807,4069,4382
경산시,계,95세이상,259,285,324,354,399,457,516,578,667,744,817,883,958,1035,1094,1200,1301,1327,1325,1244,1352
군위군,계,계,21853,21845,21625,21562,21590,21687,21843,22048,22226,22397,22567,22726,22865,22994,23111,23215,23313,23395,23463,23510,23548
군위군,계,0 - 4세,278,293,259,230,219,209,198,202,208,213,216,221,223,223,224,223,222,220,218,212,208
군위군,계,5 - 9세,315,267,239,218,196,180,190,174,163,164,160,154,158,161,167,170,176,176,177,177,178
군위군,계,10 - 14세,432,420,404,396,370,332,293,271,248,226,208,210,193,182,179,172,164,169,171,178,182
군위군,계,15 - 19세,426,480,481,445,436,456,441,425,419,398,369,336,315,288,263,241,239,213,199,192,180
군위군,계,20-24세,508,385,372,376,392,386,438,423,418,421,435,421,419,413,393,373,344,328,307,281,262
군위군,계,25-29세,783,721,624,571,537,504,458,481,462,450,433,458,429,435,437,446,432,436,428,415,402
군위군,계,30-34세,698,706,711,691,671,636,621,571,564,547,523,491,493,451,431,414,430,402,420,419,422
군위군,계,35-39세,736,708,680,655,637,632,639,660,655,655,640,629,589,595,575,548,517,510,460,445,426
군위군,계,40-44세,856,846,764,693,650,659,614,637,635,636,642,653,672,667,674,659,651,619,621,600,575
군위군,계,45-49세,1018,966,932,915,882,862,866,826,796,767,768,717,726,716,721,721,741,760,759,765,753
군위군,계,50-54세,1593,1524,1383,1306,1274,1201,1167,1153,1146,1133,1135,1153,1120,1086,1041,1020,945,942,926,933,934
군위군,계,55-59세,2215,2138,2134,2093,2011,1986,1937,1878,1825,1798,1717,1670,1626,1613,1610,1631,1661,1631,1578,1505,1453
군위군,계,60-64세,2780,2869,2783,2707,2616,2613,2598,2653,2661,2621,2630,2602,2545,2480,2429,2322,2251,2190,2170,2178,2217
군위군,계,65-69세,2552,2658,2853,2992,3152,3167,3253,3228,3169,3085,3090,3075,3148,3174,3155,3175,3154,3096,3020,2949,2823
군위군,계,70-74세,2111,2191,2190,2316,2522,2646,2737,2968,3126,3309,3353,3455,3429,3371,3290,3293,3280,3359,3400,3392,3422
군위군,계,75-79세,1691,1631,1701,1782,1910,1990,2080,2089,2224,2429,2554,2651,2872,3032,3213,3268,3366,3347,3297,3221,3230
군위군,계,80-84세,1632,1683,1666,1619,1478,1451,1422,1494,1564,1673,1751,1832,1850,1985,2171,2290,2381,2583,2739,2916,2970
군위군,계,85-89세,912,1008,1056,1075,1090,1172,1229,1216,1191,1085,1085,1086,1147,1207,1281,1351,1426,1444,1562,1711,1816
군위군,계,90-94세,265,289,329,408,464,501,545,567,587,603,657,693,684,670,604,617,636,678,719,756,806
군위군,계,95세이상,52,62,64,74,83,104,117,132,165,184,201,219,227,245,253,281,297,292,292,265,289
의성군,계,계,48082,47884,47489,47398,47340,47292,47238,47194,47146,47099,47051,46997,46928,46854,46774,46691,46600,46494,46363,46217,46068
의성군,계,0 - 4세,880,838,773,730,709,685,666,655,656,661,658,653,645,639,635,633,627,621,611,602,590
의성군,계,5 - 9세,839,795,724,702,635,597,571,542,502,487,472,462,458,460,466,468,469,468,467,464,464
의성군,계,10 - 14세,968,918,864,853,826,788,737,701,672,605,570,543,513,475,461,445,436,435,439,445,447
의성군,계,15 - 19세,935,1116,1175,1168,1183,1148,1080,1026,1001,962,918,864,822,779,698,652,613,576,534,516,498
의성군,계,20-24세,1055,803,827,862,867,930,1044,1034,1023,1028,1006,967,936,925,896,860,811,769,724,653,614
의성군,계,25-29세,1420,1333,1265,1146,1092,1049,960,975,957,907,917,949,906,906,913,907,889,880,880,860,830
의성군,계,30-34세,1481,1534,1499,1477,1468,1416,1369,1323,1266,1242,1187,1110,1101,1034,967,957,963,922,932,936,940
의성군,계,35-39세,1502,1469,1482,1484,1467,1452,1470,1459,1465,1474,1440,1411,1368,1327,1307,1245,1171,1148,1066,1000,984
의성군,계,40-44세,1837,1807,1744,1719,1648,1576,1523,1517,1501,1484,1478,1510,1511,1522,1532,1505,1477,1433,1399,1379,1310
의성군,계,45-49세,2196,2078,1980,1955,1935,1990,1990,1947,1913,1825,1737,1666,1647,1626,1614,1619,1657,1668,1687,1696,1678
의성군,계,50-54세,3247,3165,2949,2737,2632,2496,2385,2327,2316,2319,2385,2389,2353,2302,2187,2075,1976,1938,1914,1909,1921
의성군,계,55-59세,4299,4138,4158,4096,4034,3953,3882,3727,3537,3433,3283,3152,3058,3034,3049,3126,3147,3113,3032,2873,2721
의성군,계,60-64세,6122,6117,5863,5662,5363,5207,5053,5130,5098,5056,5002,4955,4808,4616,4483,4291,4126,3996,3961,3992,4088
의성군,계,65-69세,5667,5850,6123,6353,6627,6758,6781,6593,6389,6089,5938,5799,5900,5901,5883,5857,5827,5682,5481,5321,5099
의성군,계,70-74세,4722,4917,4967,5214,5619,5712,5915,6235,6503,6821,6981,7025,6865,6674,6391,6254,6134,6253,6278,6281,6273
의성군,계,75-79세,3819,3590,3623,3815,4101,4311,4513,4591,4846,5230,5343,5561,5877,6156,6478,6642,6700,6568,6404,6161,6052
의성군,계,80-84세,3883,4062,3907,3716,3289,3132,3001,3071,3252,3483,3683,3867,3949,4186,4526,4653,4869,5161,5433,5736,5903
의성군,계,85-89세,2336,2393,2480,2512,2509,2656,2794,2728,2588,2273,2208,2166,2250,2396,2542,2709,2862,2941,3136,3400,3520
의성군,계,90-94세,732,796,898,996,1118,1176,1209,1279,1293,1308,1402,1486,1460,1381,1211,1214,1232,1307,1395,1461,1575
의성군,계,95세이상,142,165,188,201,218,260,295,334,368,412,443,462,501,515,535,579,614,615,590,532,561
청송군,계,계,23349,23126,23036,22984,22954,22916,22882,22861,22835,22795,22759,22714,22664,22613,22567,22512,22450,22396,22311,22236,22150
청송군,계,0 - 4세,392,387,381,340,332,320,308,303,303,303,301,299,298,296,296,295,291,288,283,278,272
청송군,계,5 - 9세,455,444,406,396,367,334,318,308,273,269,261,253,248,248,251,252,252,251,251,254,254
청송군,계,10 - 14세,516,496,498,513,481,456,441,398,388,353,324,306,291,261,260,245,239,238,240,244,245
청송군,계,15 - 19세,447,490,508,522,534,532,514,511,510,474,450,431,391,381,342,318,301,283,252,253,241
청송군,계,20-24세,564,427,424,399,399,433,469,462,465,465,471,454,453,452,420,413,392,358,353,312,288
청송군,계,25-29세,789,731,698,641,615,564,513,519,482,468,468,474,459,459,460,466,451,456,454,431,426
청송군,계,30-34세,766,779,774,774,761,754,722,694,674,663,622,584,579,532,510,495,495,481,480,485,493
청송군,계,35-39세,848,794,777,799,790,769,795,792,797,790,784,758,739,724,711,669,636,618,566,543,522
청송군,계,40-44세,955,975,978,921,889,856,797,780,779,760,747,777,778,787,784,778,752,739,725,712,671
청송군,계,45-49세,1213,1140,1032,1014,1005,1001,1032,1045,987,952,905,842,823,824,807,803,838,841,852,850,847
청송군,계,50-54세,1777,1679,1558,1473,1403,1350,1291,1197,1198,1203,1214,1246,1249,1185,1141,1082,1008,986,979,964,970
청송군,계,55-59세,2381,2252,2276,2191,2153,2085,2035,1945,1870,1793,1728,1657,1556,1553,1560,1579,1614,1616,1543,1482,1404
청송군,계,60-64세,2944,2942,2914,2845,2721,2657,2559,2608,2559,2548,2507,2475,2396,2317,2231,2146,2060,1949,1946,1958,1990
청송군,계,65-69세,2558,2664,2765,2929,3046,3117,3170,3152,3077,2954,2893,2806,2868,2835,2839,2813,2796,2722,2642,2547,2450
청송군,계,70-74세,2130,2181,2202,2302,2452,2506,2606,2742,2924,3056,3142,3204,3184,3110,2998,2947,2872,2943,2924,2938,2922
청송군,계,75-79세,1743,1683,1708,1745,1899,1995,2043,2058,2156,2301,2363,2467,2603,2778,2913,2999,3057,3045,2976,2882,2841
청송군,계,80-84세,1646,1745,1716,1640,1493,1458,1431,1464,1503,1628,1715,1763,1787,1879,2017,2086,2186,2309,2473,2594,2679
청송군,계,85-89세,881,950,1029,1071,1086,1160,1233,1222,1176,1071,1063,1062,1097,1135,1223,1292,1343,1372,1449,1562,1628
청송군,계,90-94세,286,301,318,385,436,464,493,539,564,578,623,665,656,633,573,581,595,628,654,700,744
청송군,계,95세이상,58,66,74,84,92,105,112,122,150,166,178,191,209,224,231,253,272,273,269,247,263
영양군,계,계,15468,15233,15038,14898,14777,14677,14598,14540,14488,14428,14361,14290,14218,14149,14086,14011,13930,13854,13778,13692,13617
영양군,계,0 - 4세,254,215,192,193,177,173,170,166,165,167,167,167,169,168,169,168,168,167,165,164,161
영양군,계,5 - 9세,365,339,303,247,231,210,191,173,170,150,146,143,140,141,144,147,146,148,147,147,148
영양군,계,10 - 14세,404,383,384,383,357,343,313,290,248,239,212,195,176,172,149,147,143,140,141,145,146
영양군,계,15 - 19세,359,441,440,435,431,398,388,400,404,390,379,349,325,285,277,248,225,202,196,171,169
영양군,계,20-24세,361,263,273,287,290,325,362,346,340,341,324,328,334,333,319,304,281,271,239,234,207
영양군,계,25-29세,471,404,369,337,339,316,289,290,288,271,282,290,271,275,273,267,275,274,273,262,254
영양군,계,30-34세,479,468,450,442,423,412,402,394,374,376,348,326,319,303,283,289,287,272,276,276,275
영양군,계,35-39세,548,504,494,484,456,434,439,441,444,441,440,432,418,399,402,371,353,345,324,301,303
영양군,계,40-44세,689,686,650,593,578,549,500,496,494,478,470,479,483,486,488,490,482,466,455,455,421
영양군,계,45-49세,838,763,722,727,712,725,736,704,656,636,603,553,550,545,531,525,541,548,553,553,560
영양군,계,50-54세,1200,1198,1111,1049,968,919,856,832,840,829,845,856,825,777,753,711,658,652,642,628,629
영양군,계,55-59세,1465,1388,1403,1393,1333,1310,1317,1257,1218,1150,1106,1041,1011,1012,1006,1030,1043,1014,968,933,881
영양군,계,60-64세,1880,1893,1878,1779,1722,1696,1618,1640,1634,1586,1576,1586,1528,1486,1413,1359,1284,1244,1241,1239,1269
영양군,계,65-69세,1628,1651,1736,1772,1897,1926,1965,1965,1880,1826,1801,1732,1769,1771,1732,1724,1736,1683,1639,1562,1501
영양군,계,70-74세,1332,1388,1327,1468,1565,1565,1600,1681,1734,1870,1906,1947,1946,1866,1824,1801,1738,1771,1779,1745,1748
영양군,계,75-79세,1174,1068,1090,1097,1145,1226,1281,1236,1370,1463,1479,1523,1600,1662,1787,1822,1866,1868,1794,1758,1735
영양군,계,80-84세,1161,1272,1227,1144,1027,946,871,911,924,965,1037,1092,1065,1183,1264,1281,1328,1399,1464,1580,1611
영양군,계,85-89세,599,644,691,738,767,795,870,841,792,712,666,629,667,678,703,763,805,793,885,945,967
영양군,계,90-94세,205,207,230,262,284,327,347,379,405,419,437,479,463,437,392,375,362,392,401,415,452
영양군,계,95세이상,56,58,68,68,75,82,83,98,108,119,137,143,159,170,177,189,209,205,196,179,180
영덕군,계,계,33621,33273,32736,32316,31953,31654,31381,31123,30886,30652,30429,30209,30002,29789,29591,29399,29213,29025,28855,28663,28470
영덕군,계,0 - 4세,596,534,461,419,400,367,360,359,359,358,356,358,359,358,355,355,356,353,348,341,334
영덕군,계,5 - 9세,798,737,679,582,514,464,411,364,335,323,299,298,298,300,301,304,304,306,310,312,312
영덕군,계,10 - 14세,890,884,850,853,803,758,699,655,577,521,472,423,382,358,344,318,320,321,323,326,331
영덕군,계,15 - 19세,782,844,875,858,852,825,828,809,824,780,750,698,657,583,533,485,438,399,377,361,339
영덕군,계,20-24세,764,606,615,615,633,676,715,695,686,686,679,690,670,684,645,622,582,547,494,461,422
영덕군,계,25-29세,1230,1160,1024,912,816,775,714,720,686,668,670,676,656,653,662,658,665,647,663,627,617
영덕군,계,30-34세,1148,1208,1185,1166,1138,1065,998,932,896,851,821,762,756,703,673,659,660,643,643,651,649
영덕군,계,35-39세,1308,1254,1144,1100,1047,1050,1045,1043,1038,1029,985,949,906,885,849,821,761,748,688,649,628
영덕군,계,40-44세,1636,1625,1613,1511,1435,1286,1203,1113,1094,1058,1071,1078,1090,1094,1093,1060,1032,998,978,941,905
영덕군,계,45-49세,1894,1813,1661,1636,1642,1689,1673,1689,1595,1519,1380,1302,1221,1214,1188,1211,1228,1243,1254,1259,1234
영덕군,계,50-54세,2598,2537,2442,2315,2146,2020,1919,1792,1797,1826,1888,1891,1903,1798,1716,1570,1492,1417,1414,1395,1425
영덕군,계,55-59세,3030,2902,2872,2872,2856,2851,2812,2748,2623,2470,2344,2237,2114,2124,2154,2220,2223,2230,2118,2023,1864
영덕군,계,60-64세,3646,3683,3596,3431,3258,3243,3145,3183,3209,3204,3209,3176,3118,2992,2844,2718,2609,2482,2492,2528,2602
영덕군,계,65-69세,3441,3464,3591,3684,3880,3797,3857,3785,3633,3474,3464,3372,3421,3461,3464,3475,3448,3389,3267,3118,2986
영덕군,계,70-74세,2990,3016,2976,3136,3289,3367,3423,3565,3666,3867,3802,3872,3807,3664,3517,3512,3431,3489,3537,3547,3564
영덕군,계,75-79세,2528,2333,2385,2427,2612,2735,2781,2768,2930,3082,3176,3241,3387,3493,3698,3649,3728,3671,3545,3411,3412
영덕군,계,80-84세,2504,2674,2622,2502,2202,2091,1973,2031,2076,2236,2351,2408,2415,2569,2705,2803,2876,3016,3132,3330,3292
영덕군,계,85-89세,1327,1434,1531,1609,1658,1740,1881,1858,1771,1550,1487,1438,1500,1540,1647,1748,1804,1827,1958,2062,2158
영덕군,계,90-94세,425,471,502,567,632,694,760,813,863,891,943,1029,1011,961,829,810,813,860,891,947,1007
영덕군,계,95세이상,86,94,112,121,140,161,184,201,228,259,282,311,331,355,374,401,443,439,423,374,389
청도군,계,계,40040,40128,39859,39724,39660,39651,39710,39833,39933,40040,40143,40234,40318,40381,40422,40454,40475,40479,40457,40412,40356
청도군,계,0 - 4세,554,548,533,541,528,510,472,454,450,456,461,468,474,479,481,482,480,475,469,460,449
청도군,계,5 - 9세,731,685,637,587,539,519,513,488,480,456,442,412,407,413,422,427,435,440,445,446,449
청도군,계,10 - 14세,962,925,925,886,845,802,757,720,667,611,578,558,523,506,481,470,446,445,453,461,467
청도군,계,15 - 19세,1466,1543,1338,1173,1079,1091,1072,1090,1066,1040,1001,945,893,824,750,701,663,619,595,565,550
청도군,계,20-24세,1076,864,984,1067,1123,1074,1088,932,904,893,928,902,917,885,877,843,793,753,689,631,597
청도군,계,25-29세,1449,1390,1245,1127,1045,946,899,973,946,922,858,879,780,819,804,833,805,822,799,800,759
청도군,계,30-34세,1327,1421,1419,1318,1267,1230,1140,1101,1085,1059,1000,967,976,897,864,810,835,759,808,784,820
청도군,계,35-39세,1377,1345,1286,1327,1285,1287,1307,1327,1283,1292,1279,1216,1194,1176,1147,1088,1050,1029,938,903,849
청도군,계,40-44세,1798,1802,1777,1661,1586,1474,1415,1373,1410,1375,1397,1428,1454,1428,1451,1436,1384,1362,1343,1309,1245
청도군,계,45-49세,2079,1949,1880,1902,1936,2002,1997,1967,1866,1790,1678,1616,1570,1602,1568,1602,1642,1673,1655,1687,1668
청도군,계,50-54세,2912,2859,2722,2640,2500,2384,2287,2205,2218,2252,2316,2318,2295,2191,2098,1967,1889,1836,1864,1837,1880
청도군,계,55-59세,3615,3582,3544,3419,3434,3432,3381,3322,3262,3131,3011,2899,2794,2794,2831,2906,2917,2892,2773,2652,2495
청도군,계,60-64세,5000,5139,4961,4773,4469,4388,4344,4371,4309,4360,4379,4350,4286,4207,4044,3887,3745,3615,3604,3655,3749
청도군,계,65-69세,4432,4494,4837,5073,5420,5499,5631,5505,5336,5064,5004,4966,5018,5001,5069,5100,5081,5014,4911,4720,4537
청도군,계,70-74세,3857,4044,4044,4199,4358,4500,4594,4992,5243,5604,5705,5852,5742,5582,5328,5277,5245,5313,5323,5404,5448
청도군,계,75-79세,2593,2562,2724,3059,3383,3547,3702,3730,3901,4068,4223,4336,4715,4964,5317,5421,5564,5471,5333,5113,5082
청도군,계,80-84세,2600,2648,2576,2428,2225,2172,2180,2331,2608,2869,3013,3154,3185,3351,3515,3672,3786,4130,4367,4692,4794
청도군,계,85-89세,1614,1653,1690,1714,1728,1801,1881,1851,1749,1604,1589,1620,1747,1956,2135,2247,2362,2396,2551,2695,2833
청도군,계,90-94세,500,571,618,698,759,812,840,870,889,907,966,1017,1001,944,862,876,921,1007,1127,1214,1280
청도군,계,95세이상,98,104,119,132,151,181,210,231,261,287,315,331,347,362,378,409,432,428,410,384,405
고령군,계,계,30169,30394,30606,30781,30885,30925,30885,30783,30691,30629,30574,30530,30484,30449,30412,30379,30338,30305,30244,30181,30096
고령군,계,0 - 4세,498,472,439,436,408,389,379,369,369,370,371,373,373,374,372,371,371,369,363,357,350
고령군,계,5 - 9세,695,629,568,502,450,427,396,362,353,322,309,304,297,302,309,315,319,321,324,323,322
고령군,계,10 - 14세,869,839,774,728,720,665,608,566,503,454,425,392,357,349,321,309,298,294,301,308,315
고령군,계,15 - 19세,849,902,924,928,901,889,857,822,790,788,727,674,637,572,520,485,447,415,400,368,359
고령군,계,20-24세,1117,970,920,848,789,805,841,854,854,835,837,818,798,782,781,728,695,663,607,567,534
고령군,계,25-29세,1405,1414,1413,1296,1179,1044,975,912,873,824,829,838,828,824,813,827,810,806,802,799,755
고령군,계,30-34세,1240,1319,1307,1275,1308,1272,1190,1146,1067,1009,931,891,841,805,756,752,747,735,732,733,748
고령군,계,35-39세,1308,1312,1295,1305,1281,1254,1245,1183,1158,1169,1124,1074,1053,997,964,902,872,824,783,728,719
고령군,계,40-44세,1637,1688,1663,1610,1525,1420,1328,1300,1279,1250,1235,1243,1214,1212,1227,1192,1154,1138,1088,1062,1002
고령군,계,45-49세,1940,1838,1799,1776,1780,1855,1835,1795,1720,1621,1517,1428,1402,1387,1369,1365,1390,1381,1393,1415,1383
고령군,계,50-54세,2533,2562,2504,2473,2377,2223,2150,2039,1985,1982,2044,2020,1992,1915,1812,1708,1618,1587,1574,1566,1573
고령군,계,55-59세,2909,2741,2843,2916,2946,2953,2969,2875,2800,2668,2504,2424,2309,2270,2279,2346,2328,2305,2218,2106,1989
고령군,계,60-64세,3369,3560,3565,3455,3359,3337,3200,3283,3327,3338,3343,3363,3276,3198,3061,2899,2817,2698,2667,2688,2764
고령군,계,65-69세,2799,2920,3132,3395,3689,3839,4016,3980,3805,3668,3620,3486,3586,3643,3663,3676,3696,3613,3538,3396,3231
고령군,계,70-74세,2335,2451,2504,2699,2861,2984,3117,3329,3556,3818,3945,4103,4068,3905,3784,3742,3628,3737,3796,3825,3850
고령군,계,75-79세,1716,1689,1785,1928,2125,2278,2379,2426,2594,2744,2853,2982,3191,3412,3665,3790,3941,3906,3763,3662,3625
고령군,계,80-84세,1654,1711,1652,1594,1470,1460,1466,1572,1687,1848,1978,2066,2112,2268,2407,2516,2637,2837,3042,3266,3380
고령군,계,85-89세,964,1001,1089,1109,1146,1203,1262,1223,1185,1091,1100,1119,1212,1305,1419,1524,1593,1636,1766,1885,1984
고령군,계,90-94세,281,309,358,428,483,520,546,602,614,640,676,714,693,672,619,642,668,733,785,844,911
고령군,계,95세이상,51,67,72,80,88,108,126,145,172,190,206,218,245,257,271,290,309,307,302,283,302
성주군,계,계,40993,40918,40634,40306,40135,40103,40162,40307,40444,40577,40683,40773,40849,40905,40951,40966,40966,40952,40912,40847,40765
성주군,계,0 - 4세,833,766,718,705,657,624,588,566,560,558,559,560,562,561,561,560,557,552,544,534,522
성주군,계,5 - 9세,838,758,673,607,576,536,522,485,468,429,411,389,382,385,387,392,398,399,401,403,403
성주군,계,10 - 14세,987,972,930,894,838,788,707,660,600,565,520,503,466,447,413,397,374,371,373,376,381
성주군,계,15 - 19세,944,1063,1077,1064,1082,1067,1048,1026,1009,963,916,840,794,725,677,616,588,538,516,477,462
성주군,계,20-24세,1289,1032,962,894,856,919,982,982,992,1014,1005,993,975,959,922,891,831,795,729,681,624
성주군,계,25-29세,1845,1724,1562,1392,1272,1174,1082,1094,1045,1008,1030,1037,1011,1016,1030,1022,1014,1003,997,975,953
성주군,계,30-34세,1884,1961,1952,1835,1731,1601,1528,1443,1397,1354,1289,1214,1200,1120,1064,1054,1047,1025,1032,1043,1039
성주군,계,35-39세,1755,1772,1747,1708,1695,1707,1690,1684,1640,1609,1546,1509,1440,1412,1374,1309,1235,1209,1118,1057,1041
성주군,계,40-44세,1993,1951,1952,1845,1802,1699,1670,1633,1625,1633,1649,1658,1669,1645,1637,1596,1566,1503,1480,1437,1370
성주군,계,45-49세,2335,2240,2129,2132,2123,2125,2092,2103,2017,1970,1864,1822,1774,1763,1770,1788,1810,1838,1829,1831,1799
성주군,계,50-54세,3145,3071,2964,2842,2721,2653,2547,2436,2456,2468,2495,2478,2485,2382,2308,2176,2106,2040,2027,2033,2055
성주군,계,55-59세,4116,3967,3935,3840,3727,3656,3635,3583,3489,3377,3291,3163,3035,3044,3063,3109,3110,3110,2990,2878,2710
성주군,계,60-64세,5154,5358,5194,5007,4725,4652,4552,4606,4583,4527,4510,4514,4452,4340,4202,4077,3920,3775,3776,3809,3877
성주군,계,65-69세,4088,4153,4488,4777,5253,5410,5630,5515,5371,5129,5077,4993,5071,5082,5055,5062,5071,5008,4881,4719,4568
성주군,계,70-74세,3462,3603,3619,3839,3974,4067,4167,4539,4852,5331,5499,5719,5615,5482,5261,5218,5151,5246,5276,5268,5289
